16,0.452221,0.171653,0.121729,0.047243,0.0704282,0.0474039,0.0467502,0.0294731,0.0160616
17,0.392788,0.151232,0.163561,0.0868707,0.0589105,0.0389191,0.0199197,0.0397654,0.0171222
7,0.77121,0.322332,0.212524,0.221389,0.235231,0.154985,0.0578395,0.0360689,0.037661
2,0.450216,0.0639689,0.18726,0.144166,0.0950978,0.0296837,0.0918963,0.0814972,0.0488351
16,0.278799,0.226185,0.229964,0.072743,0.0398385,0.0372359,0.0513227,0.0607627,0.0809863
1,0.192112,0.209336,0.0675378,0.0860401,0.0592248,0.0402964,0.0492288,0.0460786,0.0377082
4,0.592948,0.166511,0.211678,0.199222,0.232408,0.157198,0.160426,0.068239,0.0975504
21,0.404407,0.264273,0.200525,0.0961895,0.0923341,0.0690132,0.0294285,0.0634538,0.053337
18,0.582526,0.272106,0.307441,0.229375,0.131055,0.0418508,0.0330085,0.0480689,0.0578387
17,0.282919,0.16832,0.181988,0.0912382,0.0508047,0.0326006,0.0441848,0.00778992,0.029551
3,0.243831,0.0602053,0.179918,0.190747,0.138684,0.085193,0.0443316,0.0604484,0.036479
17,0.603911,0.251972,0.0848883,0.147122,0.0779612,0.0376213,0.0661567,0.0484474,0.0161225
14,0.278392,0.0761603,0.0666555,0.0525174,0.0390336,0.046196,0.0262877,0.0394691,0.0267304
7,1.29019,0.320935,0.446429,0.312209,0.148684,0.144966,0.153003,0.0418468,0.0530908
2,0.654057,0.0532033,0.17284,0.084906,0.103817,0.0760157,0.0435221,0.0477237,0.0315991
12,0.331107,0.154625,0.0885077,0.0626313,0.0413431,0.0544319,0.0477046,0.0205596,0.0397089
15,0.442243,0.18133,0.10525,0.0500913,0.0477907,0.0802857,0.0207023,0.0290571,0.0200243
17,0.519103,0.366642,0.117621,0.0812142,0.0442672,0.0157495,0.0382534,0.0394595,0.0424699
8,0.836241,0.222593,0.35968,0.243116,0.291909,0.108839,0.191302,0.162519,0.0885195
14,0.562018,0.085989,0.102202,0.0659016,0.0320149,0.0318431,0.0171413,0.0323496,0.0129238
3,0.256238,0.0793231,0.154032,0.196774,0.113368,0.146053,0.0607086,0.03303,0.0492312
4,0.558316,0.204594,0.259375,0.236581,0.259742,0.137804,0.0516378,0.0649869,0.0815813
10,0.643974,0.11689,0.244847,0.22669,0.252252,0.212711,0.0742512,0.115397,0.0397506
3,0.410798,0.0434218,0.1663,0.220022,0.125039,0.134263,0.0462218,0.0554406,0.0411549
2,0.618072,0.234475,0.154607,0.064545,0.0563791,0.0840176,0.069071,0.0482979,0.0422234
2,0.400518,0.136576,0.115406,0.112424,0.0682239,0.0264456,0.069044,0.03426,0.025751
14,0.379771,0.148183,0.150015,0.051845,0.0798513,0.0538272,0.0213661,0.0333528,0.0233801
5,0.650376,0.212896,0.191153,0.0828891,0.214679,0.254009,0.131816,0.0763364,0.111234
13,1.261,0.370559,0.247859,0.204877,0.0454512,0.150391,0.0621582,0.0312516,0.0846049
13,1.16227,0.562129,0.297033,0.203346,0.268302,0.0561063,0.0355354,0.100925,0.0318462
21,0.422319,0.218829,0.301773,0.11312,0.136896,0.0614009,0.0531251,0.0382772,0.0565802
2,0.287453,0.140934,0.186996,0.137202,0.054322,0.0562829,0.0460889,0.0518104,0.0329342
23,0.327814,0.117242,0.184747,0.0442329,0.0893099,0.055198,0.0500436,0.0556768,0.0185078
2,0.512871,0.10102,0.139479,0.0968419,0.0621841,0.0327418,0.0183058,0.00909453,0.0230032
8,0.584311,0.190549,0.406268,0.232994,0.168671,0.0921299,0.108464,0.153865,0.128658
23,0.386832,0.276192,0.281377,0.101067,0.0951167,0.0939371,0.0220475,0.0365979,0.0333593
19,0.455001,0.0804943,0.103084,0.0920767,0.0597549,0.0566276,0.0217334,0.0209228,0.010691
9,0.275015,0.197402,0.247106,0.232969,0.235675,0.106992,0.0731358,0.105972,0.06378
15,0.507088,0.0858172,0.106324,0.0992349,0.0595488,0.0581655,0.0641774,0.0580085,0.0212866
6,0.670259,0.434397,0.37305,0.193296,0.321596,0.200517,0.218215,0.144771,0.0905299
12,0.257616,0.102089,0.0547751,0.0450903,0.0162318,0.0446671,0.0355342,0.0209492,0.019945
11,0.186378,0.149119,0.0291456,0.0601751,0.0299417,0.0352119,0.0248752,0.0264835,0.0214161
5,0.859863,0.324413,0.160885,0.136766,0.307838,0.253827,0.0763814,0.0553111,0.0650448
9,0.70713,0.416041,0.241822,0.179937,0.0751316,0.156937,0.131975,0.102141,0.0468599
22,0.223126,0.14406,0.165509,0.0857227,0.11404,0.0783168,0.0662568,0.0506242,0.0618204
17,0.570718,0.269422,0.0646711,0.101207,0.103881,0.0209939,0.0389672,0.0233476,0.0166503
13,0.834793,0.415604,0.239961,0.148088,0.083683,0.0507972,0.0805515,0.0140975,0.0400463
7,0.943737,0.250872,0.332373,0.281234,0.193331,0.083956,0.123074,0.0807394,0.057182
2,0.232214,0.269414,0.148208,0.0949944,0.0728331,0.0503997,0.0413866,0.0492793,0.035838
14,0.188911,0.109238,0.0809981,0.0578637,0.0420411,0.04622,0.0316903,0.0331205,0.0136331
11,0.180407,0.102295,0.111733,0.0673569,0.0219194,0.0227456,0.0233581,0.0251157,0.0181934
3,0.576637,0.297311,0.342095,0.241045,0.0329937,0.0890156,0.0700854,0.0434935,0.031729
2,0.295598,0.268963,0.210422,0.140271,0.105149,0.106863,0.0411373,0.0182031,0.0157917
5,0.673098,0.181582,0.298647,0.0743095,0.233037,0.31449,0.196155,0.0690957,0.0561403
5,0.541995,0.181441,0.421846,0.134532,0.0756314,0.148529,0.167017,0.140099,0.127723
19,0.117664,0.18779,0.0705949,0.0760874,0.0749397,0.0339048,0.0475968,0.0343648,0.0193152
12,0.272971,0.18026,0.0537964,0.0666964,0.0501327,0.0632384,0.0287428,0.0430348,0.0250739
11,0.0586841,0.15997,0.129739,0.063822,0.0741369,0.0404528,0.0333834,0.0194814,0.0293838
2,0.416046,0.19112,0.160006,0.0966703,0.0618732,0.0489678,0.0571904,0.0322601,0.0184121
20,0.487454,0.182742,0.213115,0.220135,0.102443,0.116315,0.107671,0.0419607,0.0377042
5,0.763047,0.318085,0.124311,0.289443,0.314304,0.200899,0.181313,0.0791126,0.0461808
11,0.508296,0.0388113,0.0685029,0.023732,0.0366847,0.0595611,0.0330489,0.015004,0.0323903
20,0.407304,0.387293,0.0774716,0.127235,0.0825612,0.0755055,0.0705518,0.0725408,0.0319578
24,0.614704,0.141067,0.178653,0.13429,0.169676,0.0698041,0.0346708,0.0473725,0.0216519
24,0.644492,0.25211,0.234526,0.230797,0.0657358,0.0606728,0.0758491,0.0347699,0.0696527
13,0.749677,0.437885,0.303106,0.128545,0.140928,0.0814153,0.0340145,0.0564631,0.0378421
2,0.45129,0.212151,0.272852,0.168205,0.128997,0.0711866,0.0704251,0.0545938,0.0676872
4,0.709728,0.188076,0.287404,0.221767,0.248526,0.115461,0.135932,0.114021,0.0690536
11,0.108703,0.108042,0.0989669,0.0681569,0.0712481,0.020038,0.0343453,0.0241158,0.0379191
1,0.442252,0.0911516,0.098842,0.0799925,0.0668434,0.041944,0.0213544,0.0162333,0.0253967
10,0.544533,0.0925569,0.223145,0.281113,0.279813,0.119027,0.173579,0.129293,0.0535024
16,0.393685,0.276606,0.267658,0.0997225,0.0441218,0.0399971,0.0149218,0.028857,0.0592925
13,0.933258,0.281959,0.29414,0.118562,0.0941147,0.0667485,0.0737179,0.0369838,0.0331472
11,0.269941,0.168248,0.0828971,0.0495924,0.0512104,0.0335905,0.0309532,0.0251005,0.0261066
19,0.31298,0.109723,0.0304653,0.0675714,0.0495351,0.0296141,0.0142107,0.026971,0.0196201
6,0.888725,0.260412,0.233142,0.124857,0.314622,0.233982,0.12988,0.0777132,0.0355674
8,0.888466,0.368171,0.328146,0.256008,0.0934029,0.166126,0.151843,0.0770438,0.159979
3,0.388686,0.132261,0.157494,0.254486,0.183273,0.114472,0.0729037,0.0910494,0.0352573
17,0.416852,0.456558,0.0773149,0.102235,0.0516661,0.0492139,0.0402317,0.0396338,0.0400224
13,0.950383,0.383961,0.313104,0.124464,0.134554,0.0850407,0.0395664,0.0595442,0.0476329
19,0.218335,0.138127,0.0403935,0.0155008,0.0647815,0.0198365,0.0259123,0.02173,0.0253153
6,0.568434,0.370631,0.233193,0.214435,0.111489,0.2446,0.235134,0.148376,0.103942
11,0.419691,0.0402895,0.101106,0.0770743,0.0572551,0.0221724,0.0263715,0.0167503,0.0199795
6,0.615672,0.400684,0.287656,0.313878,0.21423,0.181941,0.180247,0.166098,0.138544
11,0.449642,0.118949,0.106023,0.0598281,0.0399015,0.0595087,0.0698538,0.0253692,0.0353972
20,0.538048,0.418264,0.25579,0.318481,0.146486,0.106707,0.101545,0.0947931,0.0460173
21,0.681002,0.283886,0.266375,0.0821036,0.0407886,0.0694082,0.0694893,0.0628872,0.026587
7,0.832475,0.284004,0.142064,0.254593,0.257216,0.19916,0.179183,0.0415512,0.0398731
16,0.249852,0.357201,0.124467,0.139219,0.0549605,0.0541393,0.0461374,0.0240053,0.0148783
16,0.311821,0.276673,0.267046,0.123972,0.022996,0.0677074,0.0208429,0.0272271,0.0266844
3,0.471895,0.385803,0.312086,0.278217,0.1077,0.0917167,0.0405595,0.0445279,0.0391162
2,0.245452,0.308433,0.124131,0.0800858,0.115204,0.0426699,0.0389664,0.0481054,0.0618173
6,0.617827,0.337196,0.13364,0.172832,0.181667,0.253109,0.231137,0.0964988,0.0388398
8,0.715357,0.246396,0.258682,0.190249,0.0938639,0.120479,0.0716457,0.091133,0.0676367
15,0.101397,0.199745,0.0585795,0.0728039,0.0309036,0.0762162,0.0384867,0.047453,0.025141
3,0.374128,0.202001,0.125684,0.200259,0.147712,0.161582,0.0801853,0.0547774,0.0574917
14,0.564062,0.212367,0.173921,0.044367,0.0727243,0.0519717,0.0519268,0.0209172,0.0337679
21,0.349562,0.273145,0.199727,0.119004,0.0810586,0.0835031,0.0309935,0.0721993,0.0499152
20,0.493097,0.488368,0.202899,0.235759,0.0952621,0.063391,0.0535757,0.00992332,0.0508708
2,0.325177,0.225073,0.1765,0.104841,0.0956436,0.047754,0.0740449,0.0269783,0.0154293
8,0.683574,0.200166,0.362394,0.297031,0.199411,0.0974418,0.091498,0.163362,0.0590748
11,0.197719,0.130229,0.0622661,0.082268,0.0269439,0.0366123,0.0245691,0.0155741,0.022114
